run,Number of States,time
56,20,1.131230592727661e-05
56,21,1.1274695396423339e-05
56,22,1.1404275894165039e-05
56,23,1.131761074066162e-05
56,24,1.1177897453308105e-05
56,25,1.1425793170928956e-05
56,26,1.129978895187378e-05
56,27,1.1332273483276367e-05
56,28,1.1314570903778076e-05
56,29,1.1314868927001953e-05
56,30,1.1371493339538575e-05
56,31,1.1386096477508544e-05
56,32,1.1349916458129882e-05
56,33,1.1435747146606446e-05
56,34,1.1370718479156494e-05
56,35,1.14213228225708e-05
56,36,1.1382639408111572e-05
56,37,1.1406242847442627e-05
56,38,1.1375129222869872e-05
56,39,1.1461913585662842e-05
56,40,1.1485874652862548e-05
56,41,1.1523663997650147e-05
56,42,1.1513173580169677e-05
56,43,1.1549830436706543e-05
56,44,1.1534631252288819e-05
56,45,1.1648714542388916e-05
56,46,1.1565029621124267e-05
56,47,1.1571109294891357e-05
56,48,1.1591076850891114e-05
56,49,1.1848747730255126e-05
56,50,1.1328399181365967e-05
57,4,1.1836707592010497e-05
57,5,1.1794865131378173e-05
57,6,1.1869072914123535e-05
57,7,1.1818766593933106e-05
57,8,1.176530122756958e-05
57,9,1.1860370635986329e-05
57,10,1.1740684509277344e-05
57,11,1.1825382709503173e-05
57,12,1.1821627616882324e-05
57,13,1.1864304542541505e-05
57,14,1.1901915073394776e-05
57,15,1.1905312538146973e-05
57,16,1.1871933937072754e-05
57,17,1.1922955513000488e-05
57,18,1.1846065521240234e-05
57,19,1.2029409408569336e-05
57,20,1.1926412582397462e-05
57,21,1.1964023113250733e-05
57,22,1.1893033981323243e-05
57,23,1.1879265308380126e-05
57,24,1.1875569820404053e-05
57,25,1.1931538581848144e-05
57,26,1.1982619762420654e-05
57,27,1.1931478977203369e-05
57,28,1.2015581130981445e-05
57,29,1.1960983276367187e-05
57,30,1.1930763721466064e-05
57,31,1.1992871761322021e-05
57,32,1.1960387229919434e-05
57,33,1.1961102485656739e-05
57,34,1.2039542198181153e-05
57,35,1.1974632740020753e-05
57,36,1.2005507946014405e-05
57,37,1.2076377868652344e-05
57,38,1.21002197265625e-05
57,39,1.1978566646575929e-05
57,40,1.2008368968963624e-05
57,41,1.1981844902038574e-05
57,42,1.1945724487304687e-05
57,43,1.1953949928283692e-05
57,44,1.2010812759399415e-05
57,45,1.1927306652069092e-05
57,46,1.1995613574981689e-05
57,47,1.1938691139221192e-05
57,48,1.2110173702239991e-05
57,49,1.1958837509155273e-05
57,50,1.2116014957427978e-05
58,4,1.2234926223754883e-05
58,5,1.204371452331543e-05
58,6,1.2218177318572998e-05
58,7,1.2112021446228027e-05
58,8,1.2024283409118653e-05
58,9,1.218855381011963e-05
58,10,1.2250840663909912e-05
58,11,1.219940185546875e-05
58,12,1.222515106201172e-05
58,13,1.2281894683837891e-05
58,14,1.225268840789795e-05
58,15,1.2328505516052246e-05
58,16,1.220238208770752e-05
58,17,1.2204885482788087e-05
58,18,1.2233376502990722e-05
58,19,1.2270212173461915e-05
58,20,1.2230634689331055e-05
58,21,1.2290596961975098e-05
58,22,1.2200355529785156e-05
58,23,1.222217082977295e-05
58,24,1.2228548526763916e-05
58,25,1.2050628662109374e-05
58,26,1.2093007564544678e-05
58,27,1.2100577354431153e-05
58,28,1.2053549289703369e-05
58,29,1.2068569660186768e-05
58,30,1.221233606338501e-05
58,31,1.209169626235962e-05
58,32,1.210087537765503e-05
58,33,1.2150108814239502e-05
58,34,1.2092292308807373e-05
58,35,1.2138128280639649e-05
58,36,1.2126922607421874e-05
58,37,1.2181758880615235e-05
58,38,1.2033581733703612e-05
58,39,1.2193679809570312e-05
58,40,1.2115895748138427e-05
58,41,1.2117445468902588e-05
58,42,1.2151718139648438e-05
58,43,1.2210726737976074e-05
58,44,1.2190520763397217e-05
58,45,1.2295961380004883e-05
58,46,1.2227416038513183e-05
58,47,1.2234807014465332e-05
58,48,1.217430830001831e-05
58,49,1.2003004550933838e-05
58,50,1.2084305286407472e-05
59,4,1.07002854347229e-05
59,5,1.0772526264190674e-05
59,6,1.0696887969970703e-05
59,7,1.0708093643188476e-05
59,8,1.0683774948120117e-05
59,9,1.0620176792144775e-05
59,10,1.0613322257995606e-05
59,11,1.0660886764526368e-05
59,12,1.0609924793243408e-05
59,13,1.0643482208251954e-05
59,14,1.0711371898651123e-05
59,15,1.0650873184204102e-05
59,16,1.0604560375213623e-05
59,17,1.064598560333252e-05
59,18,1.0705351829528808e-05
59,19,1.0679423809051513e-05
59,20,1.0691940784454346e-05
59,21,1.067131757736206e-05
59,22,1.0635673999786378e-05
59,23,1.0582625865936279e-05
59,24,1.0589778423309326e-05
59,25,1.0677754878997803e-05
59,26,1.063859462738037e-05
59,27,1.0678112506866455e-05
59,28,1.0642945766448974e-05
59,29,1.0656774044036865e-05
59,30,1.0649263858795166e-05
59,31,1.0713279247283936e-05
59,32,1.068115234375e-05
59,33,1.0734677314758302e-05
59,34,1.0734975337982178e-05
59,35,1.0740697383880616e-05
59,36,1.072615385055542e-05
59,37,1.0762035846710204e-05
59,38,1.0713696479797364e-05
59,39,1.0730564594268799e-05
59,40,1.0710060596466065e-05
59,41,1.0728716850280761e-05
59,42,1.0767519474029541e-05
59,43,1.0804951190948486e-05
59,44,1.0788500308990479e-05
59,45,1.086050271987915e-05
59,46,1.0985314846038818e-05
59,47,1.0994434356689452e-05
59,48,1.0873138904571533e-05
59,49,1.0806143283843994e-05
59,50,1.0920286178588867e-05
60,4,1.1316061019897461e-05
60,5,1.1302590370178223e-05
60,6,1.1315524578094482e-05
60,7,1.1322259902954101e-05
60,8,1.1245846748352051e-05
60,9,1.1287212371826172e-05
60,10,1.1195480823516846e-05
60,11,1.1221647262573242e-05
60,12,1.1242747306823731e-05
60,13,1.1218070983886719e-05
60,14,1.1224687099456786e-05
60,15,1.1184513568878174e-05
60,16,1.1237382888793946e-05
60,17,1.1227905750274658e-05
60,18,1.1272668838500976e-05
60,19,1.1261284351348877e-05
60,20,1.1313199996948242e-05
60,21,1.131737232208252e-05
60,22,1.123964786529541e-05
60,23,1.1171758174896241e-05
60,24,1.1179208755493165e-05
60,25,1.1306703090667724e-05
60,26,1.1225581169128418e-05
60,27,1.1214196681976318e-05
60,28,1.1240899562835694e-05
60,29,1.1218726634979248e-05
60,30,1.1212646961212158e-05
60,31,1.1304497718811034e-05
60,32,1.1205196380615234e-05
60,33,1.1315405368804932e-05
60,34,1.1300325393676757e-05
60,35,1.1331677436828614e-05
60,36,1.1303186416625976e-05
60,37,1.1333346366882324e-05
60,38,1.1300921440124513e-05
60,39,1.1410832405090332e-05
60,40,1.133638620376587e-05
60,41,1.1320412158966065e-05
60,42,1.1329233646392823e-05
60,43,1.136082410812378e-05
60,44,1.135164499282837e-05
60,45,1.1350691318511962e-05
60,46,1.1430323123931885e-05
60,47,1.1413097381591796e-05
60,48,1.1420965194702148e-05
60,49,1.1400282382965087e-05
60,50,1.1334598064422608e-05
61,4,1.1103153228759766e-05
61,5,1.1289000511169433e-05
61,6,1.169353723526001e-05
61,7,1.1886537075042725e-05
61,8,1.1895835399627686e-05
61,9,1.1823773384094239e-05
61,10,1.1982858180999755e-05
61,11,1.1760950088500977e-05
61,12,1.1669933795928954e-05
61,13,1.1940836906433106e-05
61,14,1.1894881725311279e-05
61,15,1.1928141117095948e-05
61,16,1.1914074420928955e-05
61,17,1.1940240859985352e-05
61,18,1.2008190155029297e-05
61,19,1.1877954006195068e-05
61,20,1.1738836765289306e-05
61,21,1.1743783950805664e-05
61,22,1.1894464492797852e-05
61,23,1.189333200454712e-05
61,24,1.1964917182922363e-05
61,25,1.1985540390014649e-05
61,26,1.1917412281036377e-05
61,27,1.200258731842041e-05
61,28,1.1949717998504639e-05
61,29,1.1991679668426514e-05
61,30,1.1915504932403564e-05
61,31,1.2063026428222655e-05
61,32,1.2007534503936768e-05
61,33,1.1922478675842286e-05
61,34,1.2028574943542481e-05
61,35,1.1974692344665527e-05
61,36,1.194518804550171e-05
61,37,1.196908950805664e-05
61,38,1.1990845203399658e-05
61,39,1.1955320835113525e-05
61,40,1.2035369873046874e-05
61,41,1.1955738067626953e-05
61,42,1.2053489685058593e-05
61,43,1.2023389339447021e-05
61,44,1.2023091316223144e-05
61,45,1.2085258960723877e-05
61,46,1.354151964187622e-05
61,47,1.348114013671875e-05
61,48,1.2069344520568848e-05
61,49,1.206594705581665e-05
61,50,1.2097954750061035e-05
62,4,1.0805904865264893e-05
62,5,1.0786890983581542e-05
62,6,1.0749459266662598e-05
62,7,1.0906398296356202e-05
62,8,1.0794401168823242e-05
62,9,1.0796904563903808e-05
62,10,1.0801196098327637e-05
62,11,1.0807812213897704e-05
62,12,1.0770857334136964e-05
62,13,1.0756909847259522e-05
62,14,1.0670006275177002e-05
62,15,1.0623037815093994e-05
62,16,1.0612607002258301e-05
62,17,1.0584831237792969e-05
62,18,1.065659523010254e-05
62,19,1.0615170001983642e-05
62,20,1.0657250881195069e-05
62,21,1.072537899017334e-05
62,22,1.0711371898651123e-05
62,23,1.0725319385528565e-05
62,24,1.0698676109313965e-05
62,25,1.0759472846984864e-05
62,26,1.0667920112609864e-05
62,27,1.0727405548095703e-05
62,28,1.070094108581543e-05
62,29,1.0657072067260742e-05
62,30,1.079314947128296e-05
62,31,1.0774433612823486e-05
62,32,1.0841608047485351e-05
62,33,1.0801851749420166e-05
62,34,1.0814845561981202e-05
62,35,1.0770916938781738e-05
62,36,1.078033447265625e-05
62,37,1.0807812213897704e-05
62,38,1.0727107524871826e-05
62,39,1.0805308818817138e-05
62,40,1.0821342468261718e-05
62,41,1.0799825191497803e-05
62,42,1.0812222957611084e-05
62,43,1.0852575302124023e-05
62,44,1.0838210582733155e-05
62,45,1.0801553726196289e-05
62,46,1.0848164558410645e-05
62,47,1.0882914066314698e-05
62,48,1.0933637619018555e-05
62,49,1.0860443115234375e-05
62,50,1.0888934135437012e-05
63,4,1.102602481842041e-05
63,5,1.1066854000091552e-05
63,6,1.1046171188354493e-05
63,7,1.1511027812957763e-05
63,8,1.1479437351226806e-05
63,9,1.14935040473938e-05
63,10,1.1552274227142334e-05
63,11,1.1589646339416504e-05
63,12,1.1468410491943359e-05
63,13,1.1505603790283204e-05
63,14,1.1555671691894532e-05
63,15,1.1467576026916504e-05
63,16,1.1526942253112792e-05
63,17,1.1514663696289062e-05
63,18,1.1543214321136475e-05
63,19,1.1529803276062011e-05
63,20,1.1560320854187011e-05
63,21,1.1483192443847657e-05
63,22,1.1503398418426514e-05
63,23,1.1518239974975586e-05
63,24,1.1506080627441406e-05
63,25,1.1513769626617432e-05
63,26,1.1505722999572753e-05
63,27,1.158696413040161e-05
63,28,1.1529743671417237e-05
63,29,1.1506080627441406e-05
63,30,1.1459767818450928e-05
63,31,1.1556923389434814e-05
63,32,1.1469125747680663e-05
63,33,1.157587766647339e-05
63,34,1.1668980121612549e-05
63,35,1.1608660221099853e-05
63,36,1.1574208736419677e-05
63,37,1.1544167995452881e-05
63,38,1.1588454246520996e-05
63,39,1.1551558971405029e-05
63,40,1.1595726013183594e-05
63,41,1.1639833450317382e-05
63,42,1.1602580547332763e-05
63,43,1.1604070663452148e-05
63,44,1.394331455230713e-05
63,45,1.1542320251464844e-05
63,46,1.1573612689971924e-05
63,47,1.1668503284454345e-05
63,48,1.1570632457733154e-05
63,49,1.1709749698638916e-05
63,50,1.1596560478210449e-05
64,4,1.1703014373779297e-05
64,5,1.1245429515838623e-05
64,6,1.1268973350524903e-05
64,7,1.1241376399993896e-05
64,8,1.1228442192077637e-05
64,9,1.121664047241211e-05
64,10,1.1213719844818115e-05
64,11,1.1263072490692138e-05
64,12,1.1178314685821533e-05
64,13,1.1196553707122803e-05
64,14,1.1269450187683105e-05
64,15,1.1268436908721924e-05
64,16,1.122373342514038e-05
64,17,1.12038254737854e-05
64,18,1.1289954185485839e-05
64,19,1.1259078979492187e-05
64,20,1.1243045330047608e-05
64,21,1.1323332786560058e-05
64,22,1.1359930038452148e-05
64,23,1.1306941509246827e-05
64,24,1.1347293853759766e-05
64,25,1.137024164199829e-05
64,26,1.1282622814178467e-05
64,27,1.1255145072937012e-05
64,28,1.1303603649139404e-05
64,29,1.1338531970977784e-05
64,30,1.1255919933319091e-05
64,31,1.141500473022461e-05
64,32,1.1473357677459718e-05
64,33,1.1404871940612794e-05
64,34,1.1342346668243409e-05
64,35,1.1302411556243896e-05
64,36,1.1266827583312989e-05
64,37,1.1302173137664795e-05
64,38,1.1387944221496582e-05
64,39,1.130831241607666e-05
64,40,1.1355459690093994e-05
64,41,1.1378228664398194e-05
64,42,1.1503279209136963e-05
64,43,1.134335994720459e-05
64,44,1.153331995010376e-05
64,45,1.1330187320709228e-05
64,46,1.1317133903503418e-05
64,47,1.1334419250488281e-05
64,48,1.1316835880279542e-05
64,49,1.1296510696411133e-05
64,50,1.1318564414978028e-05
65,4,1.0631263256072998e-05
65,5,1.0657846927642822e-05
65,6,1.0685503482818603e-05
65,7,1.0836422443389893e-05
65,8,1.0806620121002198e-05
65,9,1.0733187198638916e-05
65,10,1.081705093383789e-05
65,11,1.0720312595367432e-05
65,12,1.0804295539855957e-05
65,13,1.0855019092559814e-05
65,14,1.0720849037170411e-05
65,15,1.0787427425384522e-05
65,16,1.077258586883545e-05
65,17,1.0734736919403076e-05
65,18,1.0685741901397704e-05
65,19,1.0749876499176026e-05
65,20,1.071542501449585e-05
65,21,1.0837852954864502e-05
65,22,1.0762512683868408e-05
65,23,1.0788500308990479e-05
65,24,1.0728061199188232e-05
65,25,1.0825991630554199e-05
65,26,1.0753929615020751e-05
65,27,1.0756313800811768e-05
65,28,1.0821938514709473e-05
65,29,1.0885894298553466e-05
65,30,1.0792255401611328e-05
65,31,1.0776519775390626e-05
65,32,1.0863065719604493e-05
65,33,1.0829806327819824e-05
65,34,1.0934948921203613e-05
65,35,1.0888516902923584e-05
65,36,1.0807812213897704e-05
65,37,1.0853230953216552e-05
65,38,1.0951578617095947e-05
65,39,1.058274507522583e-05
65,40,1.089555025100708e-05
65,41,1.3587236404418945e-05
65,42,1.098024845123291e-05
65,43,1.0873496532440185e-05
65,44,1.0892271995544433e-05
65,45,1.056373119354248e-05
65,46,1.0839045047760009e-05
65,47,1.0865330696105957e-05
65,48,1.0869145393371583e-05
65,49,1.0957598686218261e-05
65,50,1.0924279689788818e-05
66,4,1.0718405246734618e-05
66,5,1.0724902153015137e-05
66,6,1.0794222354888917e-05
66,7,1.0719597339630127e-05
66,8,1.0815739631652832e-05
66,9,1.0773003101348878e-05
66,10,1.065582036972046e-05
66,11,1.059579849243164e-05
66,12,1.0554254055023193e-05
66,13,1.0674655437469483e-05
66,14,1.070159673690796e-05
66,15,1.0642409324645997e-05
66,16,1.0679244995117188e-05
66,17,1.060175895690918e-05
66,18,1.0652661323547364e-05
66,19,1.066911220550537e-05
66,20,1.0693609714508056e-05
66,21,1.0679841041564941e-05
66,22,1.066213846206665e-05
66,23,1.0617375373840332e-05
66,24,1.0690629482269288e-05
66,25,1.0743379592895508e-05
66,26,1.065582036972046e-05
66,27,1.069653034210205e-05
66,28,1.06964111328125e-05
66,29,1.0728120803833008e-05
66,30,1.0702013969421387e-05
66,31,1.071101427078247e-05
66,32,1.0697841644287109e-05
66,33,1.0728001594543456e-05
66,34,1.071906089782715e-05
66,35,1.0717213153839112e-05
66,36,1.070880889892578e-05
66,37,1.0751307010650635e-05
66,38,1.0740876197814941e-05
66,39,1.0737061500549317e-05
66,40,1.0786592960357666e-05
66,41,1.074153184890747e-05
66,42,1.076209545135498e-05
66,43,1.0721325874328613e-05
66,44,1.084589958190918e-05
66,45,1.0800778865814209e-05
66,46,1.0841786861419678e-05
66,47,1.0806739330291747e-05
66,48,1.0821104049682617e-05
66,49,1.0859966278076171e-05
66,50,1.0792315006256103e-05
67,4,1.075655221939087e-05
67,5,1.0840177536010742e-05
67,6,1.0900378227233886e-05
67,7,1.0731935501098632e-05
67,8,1.07613205909729e-05
67,9,1.0739147663116455e-05
67,10,1.0766327381134033e-05
67,11,1.0776162147521973e-05
67,12,1.0728180408477783e-05
67,13,1.0786294937133789e-05
67,14,1.081758737564087e-05
67,15,1.0777294635772704e-05
67,16,1.082688570022583e-05
67,17,1.0857939720153808e-05
67,18,1.0840058326721192e-05
67,19,1.0795176029205322e-05
67,20,1.0765016078948975e-05
67,21,1.0820627212524414e-05
67,22,1.0781705379486084e-05
67,23,1.0823369026184083e-05
67,24,1.0817408561706542e-05
67,25,1.0797619819641113e-05
67,26,1.082170009613037e-05
67,27,1.0812759399414062e-05
67,28,1.0883808135986328e-05
67,29,1.082676649093628e-05
67,30,1.0922908782958984e-05
67,31,1.0799288749694824e-05
67,32,1.0709702968597412e-05
67,33,1.0792136192321778e-05
67,34,1.0744988918304443e-05
67,35,1.0739922523498536e-05
67,36,1.0762155055999756e-05
67,37,1.0830700397491455e-05
67,38,1.0754883289337159e-05
67,39,1.0777592658996583e-05
67,40,1.0792553424835204e-05
67,41,1.0900795459747314e-05
67,42,1.087665557861328e-05
67,43,1.0774195194244385e-05
67,44,1.0857224464416504e-05
67,45,1.0795950889587403e-05
67,46,1.0836422443389893e-05
67,47,1.0891377925872803e-05
67,48,1.095294952392578e-05
67,49,1.0963797569274903e-05
67,50,1.092529296875e-05
68,4,1.0740399360656738e-05
68,5,1.0779201984405518e-05
68,6,1.0704874992370606e-05
68,7,1.0765373706817627e-05
68,8,1.0776162147521973e-05
68,9,1.0840117931365966e-05
68,10,1.0769665241241455e-05
68,11,1.0773062705993652e-05
68,12,1.072019338607788e-05
68,13,1.0778427124023437e-05
68,14,1.0770201683044433e-05
68,15,1.0744571685791016e-05
68,16,1.077204942703247e-05
68,17,1.076662540435791e-05
68,18,1.0774672031402588e-05
68,19,1.0744810104370117e-05
68,20,1.0775566101074218e-05
68,21,1.0739147663116455e-05
68,22,1.0771334171295166e-05
68,23,1.0678231716156006e-05
68,24,1.0705411434173584e-05
68,25,1.0859131813049317e-05
68,26,1.0791242122650146e-05
68,27,1.0860562324523926e-05
68,28,1.0760545730590821e-05
68,29,1.0772228240966797e-05
68,30,1.0746240615844727e-05
68,31,1.0828733444213866e-05
68,32,1.080334186553955e-05
68,33,1.0789871215820313e-05
68,34,1.077866554260254e-05
68,35,1.0730504989624023e-05
68,36,1.0773956775665284e-05
68,37,1.067042350769043e-05
68,38,1.061171293258667e-05
68,39,1.0646164417266846e-05
68,40,1.0659873485565185e-05
68,41,1.0785996913909912e-05
68,42,1.0770440101623536e-05
68,43,1.0735869407653808e-05
68,44,1.072162389755249e-05
68,45,1.068824529647827e-05
68,46,1.0796546936035156e-05
68,47,1.0801136493682861e-05
68,48,1.0884642601013184e-05
68,49,1.0911941528320313e-05
68,50,1.0942518711090088e-05
69,4,1.12379789352417e-05
69,5,1.126241683959961e-05
69,6,1.1278748512268066e-05
69,7,1.1387825012207032e-05
69,8,1.1082589626312256e-05
69,9,1.0938823223114013e-05
69,10,1.1239409446716309e-05
69,11,1.1259078979492187e-05
69,12,1.128154993057251e-05
69,13,1.1270880699157714e-05
69,14,1.122283935546875e-05
69,15,1.124483346939087e-05
69,16,1.1310875415802001e-05
69,17,1.1234939098358155e-05
69,18,1.1269211769104004e-05
69,19,1.1264562606811523e-05
69,20,1.123601198196411e-05
69,21,1.1224031448364257e-05
69,22,1.1298537254333496e-05
69,23,1.1247873306274414e-05
69,24,1.127868890762329e-05
69,25,1.123744249343872e-05
69,26,1.1351943016052247e-05
69,27,1.1240184307098389e-05
69,28,1.1083483695983886e-05
69,29,1.1197388172149658e-05
69,30,1.1246204376220704e-05
69,31,1.1283695697784424e-05
69,32,1.126343011856079e-05
69,33,1.1257827281951904e-05
69,34,1.1276006698608399e-05
69,35,1.1248111724853515e-05
69,36,1.1303186416625976e-05
69,37,1.1302351951599122e-05
69,38,1.130378246307373e-05
69,39,1.1319994926452637e-05
69,40,1.1282742023468018e-05
69,41,1.1272788047790528e-05
69,42,1.1435925960540771e-05
69,43,1.13525390625e-05
69,44,1.1414766311645508e-05
69,45,1.1370301246643066e-05
69,46,1.1385202407836914e-05
69,47,1.1506617069244385e-05
69,48,1.1426091194152832e-05
69,49,1.145493984222412e-05
69,50,1.1400401592254638e-05
70,4,1.1486530303955077e-05
70,5,1.1497914791107177e-05
70,6,1.1533856391906738e-05
70,7,1.1503219604492187e-05
70,8,1.1462926864624024e-05
70,9,1.1478126049041748e-05
70,10,1.144862174987793e-05
70,11,1.1348068714141846e-05
70,12,1.1393189430236816e-05
70,13,1.1394739151000976e-05
70,14,1.1353850364685058e-05
70,15,1.1436760425567628e-05
70,16,1.1364459991455077e-05
70,17,1.1350095272064209e-05
70,18,1.1375367641448975e-05
70,19,1.1397898197174072e-05
70,20,1.1320948600769043e-05
70,21,1.138216257095337e-05
70,22,1.1436879634857177e-05
70,23,1.1325240135192871e-05
70,24,1.1318802833557129e-05
70,25,1.1323094367980957e-05
70,26,1.1333227157592773e-05
70,27,1.13334059715271e-05
70,28,1.143413782119751e-05
70,29,1.1480212211608886e-05
70,30,1.139533519744873e-05
70,31,1.1366605758666992e-05
70,32,1.1389553546905518e-05
70,33,1.1420071125030518e-05
70,34,1.1419057846069337e-05
70,35,1.149815320968628e-05
70,36,1.1420905590057372e-05
70,37,1.1555671691894532e-05
70,38,1.1576712131500244e-05
70,39,1.155179738998413e-05
70,40,1.1581122875213623e-05
70,41,1.15739107131958e-05
70,42,1.1596381664276123e-05
70,43,1.1576235294342042e-05
70,44,1.1586904525756835e-05
70,45,1.1590838432312011e-05
70,46,1.1626780033111572e-05
70,47,1.1586010456085205e-05
70,48,1.1594533920288086e-05
70,49,1.1602163314819335e-05
70,50,1.1627376079559325e-05
71,4,1.0745108127593994e-05
71,5,1.1384904384613037e-05
71,6,1.1306345462799072e-05
71,7,1.1313021183013915e-05
71,8,1.1327385902404785e-05
71,9,1.1394143104553223e-05
71,10,1.139974594116211e-05
71,11,1.1318564414978028e-05
71,12,1.1320173740386962e-05
71,13,1.1369884014129638e-05
71,14,1.1362969875335694e-05
71,15,1.1360645294189453e-05
71,16,1.1311233043670653e-05
71,17,1.130831241607666e-05
71,18,1.1257648468017579e-05
71,19,1.1294245719909667e-05
71,20,1.1331439018249513e-05
71,21,1.1317193508148194e-05
71,22,1.1406183242797852e-05
71,23,1.1367261409759522e-05
71,24,1.1295855045318604e-05
71,25,1.1357963085174561e-05
71,26,1.1332333087921143e-05
71,27,1.1373817920684814e-05
71,28,1.1317789554595947e-05
71,29,1.1266052722930909e-05
71,30,1.1311709880828857e-05
71,31,1.1318206787109375e-05
71,32,1.126796007156372e-05
71,33,1.1259913444519043e-05
71,34,1.1410653591156005e-05
71,35,1.1349797248840332e-05
71,36,1.1409878730773925e-05
71,37,1.1452436447143554e-05
71,38,1.1503756046295166e-05
71,39,1.1413276195526123e-05
71,40,1.1495828628540039e-05
71,41,1.1475741863250733e-05
71,42,1.1515498161315918e-05
71,43,1.1453628540039062e-05
71,44,1.1506378650665282e-05
71,45,1.147991418838501e-05
71,46,1.1513113975524902e-05
71,47,1.1486828327178956e-05
71,48,1.1506259441375733e-05
71,49,1.1571645736694335e-05
71,50,1.1537671089172363e-05
72,4,1.1395573616027832e-05
72,5,1.1395394802093505e-05
72,6,1.1364519596099853e-05
72,7,1.1373698711395263e-05
72,8,1.146906614303589e-05
72,9,1.1413753032684327e-05
72,10,1.1449992656707763e-05
72,11,1.1454284191131591e-05
72,12,1.1441051959991456e-05
72,13,1.1439502239227295e-05
72,14,1.1456787586212158e-05
72,15,1.1389434337615967e-05
72,16,1.1422157287597657e-05
72,17,1.1462390422821044e-05
72,18,1.1448144912719727e-05
72,19,1.1382997035980224e-05
72,20,1.146775484085083e-05
72,21,1.1418461799621582e-05
72,22,1.1439919471740723e-05
72,23,1.1406660079956056e-05
72,24,1.1399507522583008e-05
72,25,1.1462032794952392e-05
72,26,1.1445879936218262e-05
72,27,1.146024465560913e-05
72,28,1.1456489562988281e-05
72,29,1.1469781398773194e-05
72,30,1.1487603187561035e-05
72,31,1.1493802070617676e-05
72,32,1.147627830505371e-05
72,33,1.1474311351776123e-05
72,34,1.1739015579223633e-05
72,35,1.1451959609985352e-05
72,36,1.1451661586761475e-05
72,37,1.1505126953125e-05
72,38,1.147007942199707e-05
72,39,1.1443734169006348e-05
72,40,1.147615909576416e-05
72,41,1.1478841304779053e-05
72,42,1.1472463607788086e-05
72,43,1.1483848094940186e-05
72,44,1.1505365371704101e-05
72,45,1.1497437953948975e-05
72,46,1.1524856090545654e-05
72,47,1.1626124382019043e-05
72,48,1.1582136154174805e-05
72,49,1.1591970920562744e-05
72,50,1.155388355255127e-05
73,4,1.1835277080535888e-05
73,5,1.2331008911132812e-05
73,6,1.2338697910308837e-05
73,7,1.2348473072052002e-05
73,8,1.2302935123443603e-05
73,9,1.2544691562652588e-05
73,10,1.2293279170989991e-05
73,11,1.2344896793365478e-05
73,12,1.2311577796936035e-05
73,13,1.2364745140075683e-05
73,14,1.2411832809448242e-05
73,15,1.234138011932373e-05
73,16,1.2316048145294189e-05
73,17,1.2414097785949707e-05
73,18,1.234757900238037e-05
73,19,1.2373924255371093e-05
73,20,1.2452900409698487e-05
73,21,1.222825050354004e-05
73,22,1.2176454067230225e-05
73,23,1.2218117713928222e-05
73,24,1.2151002883911134e-05
73,25,1.2331664562225341e-05
73,26,1.2282252311706544e-05
73,27,1.2281894683837891e-05
73,28,1.2274503707885741e-05
73,29,1.2397944927215575e-05
73,30,1.2336671352386474e-05
73,31,1.2399792671203613e-05
73,32,1.2349843978881836e-05
73,33,1.2365400791168213e-05
73,34,1.2335538864135742e-05
73,35,1.2384772300720215e-05
73,36,1.2303352355957031e-05
73,37,1.241147518157959e-05
73,38,1.248013973236084e-05
73,39,1.2452423572540283e-05
73,40,1.2439548969268798e-05
73,41,1.2439727783203125e-05
73,42,1.2510240077972412e-05
73,43,1.2443065643310546e-05
73,44,1.2469828128814697e-05
73,45,1.2470722198486328e-05
73,46,1.2372434139251708e-05
73,47,1.2500107288360596e-05
73,48,1.2499630451202393e-05
73,49,1.2487709522247314e-05
73,50,1.2475430965423584e-05
74,4,1.1278927326202393e-05
74,5,1.1395633220672608e-05
74,6,1.1325061321258544e-05
74,7,1.1259198188781738e-05
74,8,1.1330068111419677e-05
74,9,1.1144876480102538e-05
74,10,1.1338472366333008e-05
74,11,1.1269450187683105e-05
74,12,1.1246860027313233e-05
74,13,1.1274635791778565e-05
74,14,1.1184811592102051e-05
74,15,1.1218369007110595e-05
74,16,1.1233031749725342e-05
74,17,1.1201977729797363e-05
74,18,1.1142730712890624e-05
74,19,1.134788990020752e-05
74,20,1.1142909526824951e-05
74,21,1.1137545108795166e-05
74,22,1.1320531368255615e-05
74,23,1.1308789253234863e-05
74,24,1.1341452598571777e-05
74,25,1.1307954788208008e-05
74,26,1.1327087879180909e-05
74,27,1.1229455471038818e-05
74,28,1.1200904846191406e-05
74,29,1.11924409866333e-05
74,30,1.1281192302703857e-05
74,31,1.1276364326477051e-05
74,32,1.1265099048614503e-05
74,33,1.129460334777832e-05
74,34,1.1363029479980468e-05
74,35,1.1353194713592529e-05
74,36,1.1228382587432861e-05
74,37,1.1493563652038575e-05
74,38,1.1309266090393066e-05
74,39,1.1342346668243409e-05
74,40,1.129293441772461e-05
74,41,1.1396706104278565e-05
74,42,1.1213481426239014e-05
74,43,1.1363625526428223e-05
74,44,1.1461615562438966e-05
74,45,1.1368930339813233e-05
74,46,1.1435985565185547e-05
74,47,1.139003038406372e-05
74,48,1.1432111263275147e-05
74,49,1.139158010482788e-05
74,50,1.1381924152374267e-05
75,4,1.0604143142700195e-05
75,5,1.0531008243560792e-05
75,6,1.070350408554077e-05
75,7,1.1279523372650147e-05
75,8,1.0538995265960693e-05
75,9,1.050812005996704e-05
