run,order,time
54,32,3.711986541748047e-05
54,33,3.724855184555054e-05
54,34,3.7539243698120116e-05
54,35,3.7999629974365236e-05
54,36,3.745025396347046e-05
54,37,3.831672668457031e-05
54,38,3.8561880588531495e-05
54,39,3.890073299407959e-05
54,40,3.829401731491089e-05
54,41,3.922015428543091e-05
54,42,3.891557455062866e-05
54,43,3.947907686233521e-05
54,44,3.944361209869385e-05
54,45,3.9783477783203126e-05
54,46,3.9339840412139895e-05
54,47,3.974199295043945e-05
54,48,3.9704740047454833e-05
54,49,4.01729941368103e-05
54,50,4.030060768127441e-05
55,1,1.0472357273101807e-05
55,2,1.3574659824371338e-05
55,3,1.6259849071502686e-05
55,4,1.880943775177002e-05
55,5,2.1703481674194337e-05
55,6,2.5126993656158446e-05
55,7,2.8393507003784178e-05
55,8,5.372405052185059e-05
55,9,3.134793043136597e-05
55,10,3.21393609046936e-05
55,11,3.260916471481323e-05
55,12,3.29897403717041e-05
55,13,3.312885761260986e-05
55,14,3.2669484615325925e-05
55,15,3.318566083908081e-05
55,16,3.312671184539795e-05
55,17,3.3601403236389164e-05
55,18,3.3784866333007814e-05
55,19,3.491896390914917e-05
55,20,3.415900468826294e-05
55,21,3.501361608505249e-05
55,22,3.464949131011963e-05
55,23,3.545576333999634e-05
55,24,3.547912836074829e-05
55,25,3.509145975112915e-05
55,26,3.578752279281616e-05
55,27,3.59036922454834e-05
55,28,3.6247849464416506e-05
55,29,3.619861602783203e-05
55,30,3.6498427391052245e-05
55,31,3.701537847518921e-05
55,32,3.7047922611236574e-05
55,33,3.7222564220428466e-05
55,34,3.6943316459655764e-05
55,35,6.240922212600709e-05
55,36,3.7808597087860106e-05
55,37,3.8276374340057376e-05
55,38,3.835242986679077e-05
55,39,3.839778900146484e-05
55,40,3.823912143707276e-05
55,41,3.893029689788819e-05
55,42,3.8824558258056644e-05
55,43,3.95936369895935e-05
55,44,3.95052433013916e-05
55,45,3.9684772491455075e-05
55,46,3.9387166500091554e-05
55,47,4.0204405784606935e-05
55,48,4.037261009216309e-05
55,49,4.068154096603394e-05
55,50,4.080849885940552e-05
56,1,1.1471211910247803e-05
56,2,1.3912320137023926e-05
56,3,1.6871392726898194e-05
56,4,1.9433021545410155e-05
56,5,2.2436857223510742e-05
56,6,2.5459229946136474e-05
56,7,2.866494655609131e-05
56,8,3.063410520553589e-05
56,9,3.2160937786102296e-05
56,10,3.233736753463745e-05
56,11,3.2346904277801516e-05
56,12,3.255850076675415e-05
56,13,3.35158109664917e-05
56,14,3.272944688796997e-05
56,15,3.3645153045654296e-05
56,16,3.340953588485718e-05
56,17,3.373128175735474e-05
56,18,3.4623146057128906e-05
56,19,3.463870286941528e-05
56,20,3.423905372619629e-05
56,21,5.840671062469483e-05
56,22,3.484702110290527e-05
56,23,3.5342216491699216e-05
56,24,3.478002548217773e-05
56,25,3.524041175842285e-05
56,26,3.5503864288330075e-05
56,27,3.5789966583251954e-05
56,28,3.561025857925415e-05
56,29,3.6640703678131106e-05
56,30,3.6614179611206054e-05
56,31,3.705596923828125e-05
56,32,3.6947309970855716e-05
56,33,3.7001311779022217e-05
56,34,3.7044167518615725e-05
56,35,3.73152494430542e-05
56,36,3.73191237449646e-05
56,37,3.835690021514893e-05
56,38,3.825914859771728e-05
56,39,3.8469493389129635e-05
56,40,3.815954923629761e-05
56,41,3.908097743988037e-05
56,42,3.8775384426116944e-05
56,43,3.940826654434204e-05
56,44,3.9330601692199704e-05
56,45,3.9347171783447264e-05
56,46,3.935110569000244e-05
56,47,4.028171300888062e-05
56,48,3.9786338806152345e-05
56,49,6.384879350662231e-05
56,50,4.0690839290618895e-05
57,1,1.174616813659668e-05
57,2,1.3511300086975097e-05
57,3,1.6350865364074707e-05
57,4,1.8847942352294922e-05
57,5,2.218639850616455e-05
57,6,2.533900737762451e-05
57,7,2.815943956375122e-05
57,8,2.93581485748291e-05
57,9,3.0868768692016605e-05
57,10,3.182858228683472e-05
57,11,3.205245733261108e-05
57,12,3.255850076675415e-05
57,13,3.2688796520233156e-05
57,14,3.344631195068359e-05
57,15,3.351873159408569e-05
57,16,3.323441743850708e-05
57,17,3.3803403377532956e-05
57,18,3.4129977226257324e-05
57,19,3.452479839324951e-05
57,20,3.474706411361694e-05
57,21,3.508394956588745e-05
57,22,3.455209732055664e-05
57,23,3.5418689250946043e-05
57,24,3.487199544906616e-05
57,25,3.6197960376739505e-05
57,26,3.565150499343872e-05
57,27,3.642702102661133e-05
57,28,3.632563352584839e-05
57,29,3.621047735214233e-05
57,30,3.638708591461182e-05
57,31,3.715360164642334e-05
57,32,3.734958171844482e-05
57,33,6.0835063457489015e-05
57,34,3.711658716201782e-05
57,35,3.805750608444214e-05
57,36,3.7960529327392576e-05
57,37,3.772443532943725e-05
57,38,3.8008809089660646e-05
57,39,3.8561880588531495e-05
57,40,3.870713710784912e-05
57,41,3.900939226150513e-05
57,42,3.931039571762085e-05
57,43,3.9333701133728025e-05
57,44,3.949636220932007e-05
57,45,3.922843933105469e-05
57,46,3.937536478042603e-05
57,47,3.9817631244659424e-05
57,48,3.9959907531738284e-05
57,49,4.045331478118896e-05
57,50,4.0757834911346435e-05
58,1,1.2122392654418945e-05
58,2,1.3307690620422363e-05
58,3,1.5979766845703125e-05
58,4,1.8496692180633544e-05
58,5,2.116447687149048e-05
58,6,2.3933708667755127e-05
58,7,2.6974380016326905e-05
58,8,2.8722882270812987e-05
58,9,3.021019697189331e-05
58,10,3.135079145431519e-05
58,11,3.17956805229187e-05
58,12,3.2281219959259037e-05
58,13,3.2418012619018556e-05
58,14,5.8046400547027586e-05
58,15,3.301078081130981e-05
58,16,3.310704231262207e-05
58,17,3.35693359375e-05
58,18,3.414952754974365e-05
58,19,3.4712791442871095e-05
58,20,3.450405597686767e-05
58,21,3.497028350830078e-05
58,22,3.480827808380127e-05
58,23,3.4654617309570313e-05
58,24,3.462952375411987e-05
58,25,3.5717427730560305e-05
58,26,3.55299711227417e-05
58,27,3.619140386581421e-05
58,28,3.619498014450073e-05
58,29,3.6086857318878175e-05
58,30,3.610813617706299e-05
58,31,3.714668750762939e-05
58,32,3.6903738975524905e-05
58,33,3.744500875473022e-05
58,34,3.754955530166626e-05
58,35,3.747481107711792e-05
58,36,3.797382116317749e-05
58,37,3.7817597389221194e-05
58,38,3.8326203823089597e-05
58,39,3.865230083465576e-05
58,40,6.294041872024536e-05
58,41,3.834915161132813e-05
58,42,3.8753271102905275e-05
58,43,3.9502263069152835e-05
58,44,3.9275944232940676e-05
58,45,3.97757887840271e-05
58,46,3.9845049381256105e-05
58,47,3.993529081344605e-05
58,48,4.0289759635925296e-05
58,49,4.022139310836792e-05
58,50,4.078996181488037e-05
59,1,1.0730087757110595e-05
59,2,1.3675332069396973e-05
59,3,1.6924619674682616e-05
59,4,1.922118663787842e-05
59,5,2.217954397201538e-05
59,6,2.542668581008911e-05
59,7,2.8412222862243652e-05
59,8,3.0916094779968264e-05
59,9,3.219008445739746e-05
59,10,3.2434940338134766e-05
59,11,3.268188238143921e-05
59,12,3.264796733856201e-05
59,13,3.287464380264282e-05
59,14,3.3267080783843995e-05
59,15,3.3749222755432127e-05
59,16,3.375852108001709e-05
59,17,3.354460000991821e-05
59,18,3.4530580043792725e-05
59,19,3.461062908172607e-05
59,20,3.486943244934082e-05
59,21,5.911731719970703e-05
59,22,3.444588184356689e-05
59,23,3.5343706607818607e-05
59,24,3.546345233917236e-05
59,25,3.5202860832214355e-05
59,26,3.578352928161621e-05
59,27,3.6379218101501464e-05
59,28,3.560280799865723e-05
59,29,3.660660982131958e-05
59,30,3.609752655029297e-05
59,31,3.688091039657593e-05
59,32,3.6443889141082765e-05
59,33,3.747808933258057e-05
59,34,3.693866729736328e-05
59,35,3.736668825149536e-05
59,36,3.772437572479248e-05
59,37,3.8383305072784426e-05
59,38,3.8322269916534426e-05
59,39,3.8956701755523684e-05
59,40,3.83446216583252e-05
59,41,3.9329707622528074e-05
59,42,3.914940357208252e-05
59,43,3.9436638355255124e-05
59,44,3.929424285888672e-05
59,45,3.9826154708862306e-05
59,46,6.291472911834717e-05
59,47,4.0572762489318846e-05
59,48,4.016697406768799e-05
59,49,4.064732789993286e-05
59,50,4.105585813522339e-05
60,1,1.1240482330322266e-05
60,2,1.2770533561706542e-05
60,3,1.559048891067505e-05
60,4,1.7775237560272216e-05
60,5,2.0755648612976073e-05
60,6,2.352893352508545e-05
60,7,2.61763334274292e-05
60,8,2.7548313140869142e-05
60,9,2.9080688953399657e-05
60,10,2.9669106006622314e-05
60,11,2.9906153678894044e-05
60,12,3.0657947063446046e-05
60,13,3.0887126922607425e-05
60,14,3.1793594360351563e-05
60,15,3.1930446624755856e-05
60,16,3.221648931503296e-05
60,17,3.308659791946411e-05
60,18,3.35879921913147e-05
60,19,3.3598482608795164e-05
60,20,3.4198760986328124e-05
60,21,3.411906957626343e-05
60,22,3.422838449478149e-05
60,23,3.437530994415283e-05
60,24,3.469055891036987e-05
60,25,3.562349081039429e-05
60,26,3.5741567611694336e-05
60,27,3.620725870132446e-05
60,28,3.619569540023804e-05
60,29,4.071277379989624e-05
60,30,6.530261039733887e-05
60,31,3.64266037940979e-05
60,32,3.672170639038086e-05
60,33,3.702569007873535e-05
60,34,3.666120767593384e-05
60,35,3.7561357021331784e-05
60,36,3.78991961479187e-05
60,37,3.828531503677368e-05
60,38,3.7564098834991455e-05
60,39,3.876864910125732e-05
60,40,3.8007378578186036e-05
60,41,3.8433670997619626e-05
60,42,3.906595706939697e-05
60,43,3.917485475540161e-05
60,44,3.91920804977417e-05
60,45,3.964382410049439e-05
60,46,3.927028179168701e-05
60,47,3.9508163928985595e-05
60,48,4.018586874008179e-05
60,49,4.0117740631103514e-05
60,50,4.0747404098510745e-05
61,1,1.1306345462799072e-05
61,2,1.2653172016143799e-05
61,3,1.5137553215026856e-05
61,4,1.786893606185913e-05
61,5,2.0548760890960692e-05
61,6,2.240830659866333e-05
61,7,2.4892807006835938e-05
61,8,2.6826083660125733e-05
61,9,2.8486549854278565e-05
61,10,2.9655873775482178e-05
61,11,3.0817270278930665e-05
61,12,3.1310737133026124e-05
61,13,3.18603515625e-05
61,14,3.255307674407959e-05
61,15,3.3367693424224854e-05
61,16,5.733770132064819e-05
61,17,3.3451080322265625e-05
61,18,3.348910808563233e-05
61,19,3.426915407180786e-05
61,20,3.452205657958984e-05
61,21,3.500652313232422e-05
61,22,3.5061359405517576e-05
61,23,3.5501539707183836e-05
61,24,3.540867567062378e-05
61,25,3.5251855850219726e-05
61,26,3.593140840530395e-05
61,27,3.591948747634888e-05
61,28,3.650879859924316e-05
61,29,3.615248203277588e-05
61,30,3.682047128677368e-05
61,31,3.661268949508667e-05
61,32,3.7205100059509276e-05
61,33,3.768599033355713e-05
61,34,3.775203227996826e-05
61,35,3.767532110214233e-05
61,36,3.7469923496246336e-05
61,37,3.8470447063446046e-05
61,38,3.8590133190155026e-05
61,39,3.909939527511597e-05
61,40,3.841501474380493e-05
61,41,3.914421796798706e-05
61,42,6.333744525909424e-05
61,43,3.915184736251831e-05
61,44,3.898197412490845e-05
61,45,3.9965689182281496e-05
61,46,4.0070831775665286e-05
61,47,4.0287554264068604e-05
61,48,3.9989233016967774e-05
61,49,4.092109203338623e-05
61,50,4.078567028045654e-05
62,1,1.0752439498901366e-05
62,2,1.355290412902832e-05
62,3,1.652473211288452e-05
62,4,1.915639638900757e-05
62,5,2.2060215473175048e-05
62,6,2.4943113327026367e-05
62,7,2.755647897720337e-05
62,8,2.9468417167663576e-05
62,9,3.1670331954956057e-05
62,10,3.22115421295166e-05
62,11,3.21577787399292e-05
62,12,3.26235294342041e-05
62,13,3.269493579864502e-05
62,14,3.276574611663818e-05
62,15,3.380006551742554e-05
62,16,3.384792804718018e-05
62,17,3.400760889053345e-05
62,18,3.386908769607544e-05
62,19,3.427046537399292e-05
62,20,3.48239541053772e-05
62,21,3.490698337554932e-05
62,22,3.451591730117798e-05
62,23,3.548115491867065e-05
62,24,3.516095876693726e-05
62,25,6.013298034667969e-05
62,26,3.58542799949646e-05
62,27,3.579813241958618e-05
62,28,3.621286153793335e-05
62,29,3.605812788009644e-05
62,30,3.6053240299224856e-05
62,31,3.689259290695191e-05
62,32,3.695613145828247e-05
62,33,3.689152002334595e-05
62,34,3.694802522659302e-05
62,35,3.792572021484375e-05
62,36,3.7748456001281736e-05
62,37,3.771591186523438e-05
62,38,3.786933422088623e-05
62,39,3.8685142993927e-05
62,40,3.825998306274414e-05
62,41,3.918015956878662e-05
62,42,3.880208730697632e-05
62,43,3.9398133754730224e-05
62,44,3.8923919200897215e-05
62,45,3.985804319381714e-05
62,46,3.9470911026000976e-05
62,47,4.0014803409576415e-05
62,48,3.978967666625976e-05
62,49,4.0422916412353514e-05
62,50,4.0181696414947506e-05
63,1,1.099783182144165e-05
63,2,1.3074278831481933e-05
63,3,1.6148865222930908e-05
63,4,1.8730103969573973e-05
63,5,2.1281361579895018e-05
63,6,2.4756431579589843e-05
63,7,2.7115166187286375e-05
63,8,2.9008805751800538e-05
63,9,5.443614721298218e-05
63,10,3.1196951866149904e-05
63,11,3.149479627609253e-05
63,12,3.239989280700684e-05
63,13,3.252482414245606e-05
63,14,3.271567821502686e-05
63,15,3.362631797790527e-05
63,16,3.326839208602905e-05
63,17,3.3562719821929935e-05
63,18,3.3983111381530765e-05
63,19,3.415703773498535e-05
63,20,3.438794612884521e-05
63,21,3.4604787826538086e-05
63,22,3.4808218479156495e-05
63,23,3.5462498664855956e-05
63,24,3.5337865352630614e-05
63,25,3.5558581352233884e-05
63,26,3.5851359367370605e-05
63,27,3.634434938430786e-05
63,28,3.6308884620666506e-05
63,29,3.62398624420166e-05
63,30,3.675216436386109e-05
63,31,3.637504577636719e-05
63,32,3.65026593208313e-05
63,33,6.178921461105347e-05
63,34,3.724682331085205e-05
63,35,3.7542879581451417e-05
63,36,3.7557423114776614e-05
63,37,3.824448585510254e-05
63,38,3.8505852222442624e-05
63,39,3.912460803985596e-05
63,40,3.89254093170166e-05
63,41,3.915250301361084e-05
63,42,4.075121879577637e-05
63,43,3.9545953273773194e-05
63,44,3.946751356124878e-05
63,45,3.9896488189697264e-05
63,46,3.97077202796936e-05
63,47,4.078543186187744e-05
63,48,4.076498746871948e-05
63,49,4.164677858352661e-05
63,50,4.078143835067749e-05
64,1,1.1632204055786133e-05
64,2,1.3281404972076415e-05
64,3,1.5987932682037354e-05
64,4,1.8849074840545655e-05
64,5,2.1065473556518556e-05
64,6,2.3643076419830323e-05
64,7,2.6559770107269286e-05
64,8,2.8627097606658936e-05
64,9,3.01518440246582e-05
64,10,3.1077921390533445e-05
64,11,3.18835973739624e-05
64,12,3.228956460952759e-05
64,13,3.296267986297608e-05
64,14,3.330981731414795e-05
64,15,3.3626019954681394e-05
64,16,3.337156772613525e-05
64,17,3.37030291557312e-05
64,18,6.000947952270508e-05
64,19,3.434896469116211e-05
64,20,3.4341037273406985e-05
64,21,3.448480367660522e-05
64,22,3.513431549072266e-05
64,23,3.487676382064819e-05
64,24,3.551816940307617e-05
64,25,3.563058376312256e-05
64,26,3.587239980697632e-05
64,27,3.676551580429077e-05
64,28,3.627669811248779e-05
64,29,3.644007444381714e-05
64,30,3.671872615814209e-05
64,31,3.690975904464722e-05
64,32,3.661304712295532e-05
64,33,3.715676069259643e-05
64,34,3.7673711776733395e-05
64,35,3.7522494792938234e-05
64,36,3.8112640380859374e-05
64,37,3.797459602355957e-05
64,38,3.829765319824219e-05
64,39,3.8781344890594484e-05
64,40,3.8582384586334226e-05
64,41,3.9120018482208255e-05
64,42,4.058700799942017e-05
64,43,4.0501832962036135e-05
64,44,6.37161135673523e-05
64,45,3.970813751220703e-05
64,46,3.9836585521698e-05
64,47,3.9867103099823e-05
64,48,3.988844156265259e-05
64,49,4.1110873222351074e-05
64,50,4.081159830093384e-05
65,1,1.0559499263763427e-05
65,2,1.2333810329437255e-05
65,3,1.4657795429229736e-05
65,4,1.7068445682525634e-05
65,5,1.8895924091339112e-05
65,6,2.134460210800171e-05
65,7,2.326744794845581e-05
65,8,2.5387346744537352e-05
65,9,2.631920576095581e-05
65,10,2.7623832225799562e-05
65,11,2.7527153491973877e-05
65,12,2.8222203254699708e-05
65,13,2.9050767421722413e-05
65,14,2.9172778129577636e-05
65,15,3.0132293701171875e-05
65,16,3.037911653518677e-05
65,17,3.089141845703125e-05
65,18,3.139615058898926e-05
65,19,3.2358050346374514e-05
65,20,3.218686580657959e-05
65,21,3.261560201644897e-05
65,22,3.278356790542603e-05
65,23,3.362476825714111e-05
65,24,3.322237730026245e-05
65,25,3.432416915893555e-05
65,26,3.418564796447754e-05
65,27,3.510212898254395e-05
65,28,3.496599197387695e-05
65,29,3.602826595306396e-05
65,30,3.563958406448364e-05
65,31,3.6622107028961183e-05
65,32,3.6617815494537355e-05
65,33,3.677636384963989e-05
65,34,3.724533319473267e-05
65,35,6.203162670135498e-05
65,36,3.7654638290405274e-05
65,37,3.79105806350708e-05
65,38,3.93519401550293e-05
65,39,3.903639316558838e-05
65,40,3.841251134872437e-05
65,41,4.0083408355712894e-05
65,42,3.92490029335022e-05
65,43,3.969347476959229e-05
65,44,3.9716839790344236e-05
65,45,3.970521688461304e-05
65,46,3.9876878261566164e-05
65,47,4.0170729160308836e-05
65,48,4.060506820678711e-05
65,49,4.102456569671631e-05
65,50,4.115164279937744e-05
66,1,1.067817211151123e-05
66,2,1.3609230518341064e-05
66,3,1.6738176345825195e-05
66,4,1.9031286239624022e-05
66,5,2.235966920852661e-05
66,6,2.5808513164520264e-05
66,7,2.8990864753723146e-05
66,8,3.0698239803314206e-05
66,9,3.142553567886352e-05
66,10,3.238624334335327e-05
66,11,3.244161605834961e-05
66,12,3.266191482543945e-05
66,13,3.309011459350586e-05
66,14,3.3380866050720215e-05
66,15,3.366643190383911e-05
66,16,3.375434875488281e-05
66,17,5.8443009853363035e-05
66,18,3.3685624599456784e-05
66,19,3.409463167190552e-05
66,20,3.413701057434082e-05
66,21,3.489792346954346e-05
66,22,3.422826528549194e-05
66,23,3.481894731521606e-05
66,24,3.479933738708496e-05
66,25,3.5163819789886476e-05
66,26,3.576481342315674e-05
66,27,3.6695003509521484e-05
66,28,3.569537401199341e-05
66,29,3.611862659454346e-05
66,30,3.642702102661133e-05
66,31,3.648054599761963e-05
66,32,3.7008345127105716e-05
66,33,3.695070743560791e-05
66,34,3.712332248687744e-05
66,35,3.790205717086792e-05
66,36,3.807657957077026e-05
66,37,3.848254680633545e-05
66,38,3.7981390953063964e-05
66,39,3.880482912063599e-05
66,40,3.8260281085968015e-05
66,41,6.288307905197143e-05
66,42,3.9247512817382816e-05
66,43,3.9754152297973636e-05
66,44,3.8916587829589846e-05
66,45,3.984832763671875e-05
66,46,3.95505428314209e-05
66,47,4.0510833263397216e-05
66,48,3.989583253860474e-05
66,49,4.038721323013306e-05
66,50,4.107320308685303e-05
67,1,1.0716795921325684e-05
67,2,1.3559281826019287e-05
67,3,1.6887545585632326e-05
67,4,1.9323348999023438e-05
67,5,2.2015273571014405e-05
67,6,2.5219380855560302e-05
67,7,2.8295278549194336e-05
67,8,3.0719637870788573e-05
67,9,3.2154083251953126e-05
67,10,3.24285626411438e-05
67,11,3.291535377502441e-05
67,12,3.284609317779541e-05
67,13,3.349524736404419e-05
67,14,3.3251941204071045e-05
67,15,3.3061444759368895e-05
67,16,3.319436311721802e-05
67,17,3.356462717056274e-05
67,18,3.4620821475982667e-05
67,19,3.489428758621216e-05
67,20,3.426909446716309e-05
67,21,3.5096287727355956e-05
67,22,5.931121110916138e-05
67,23,3.5236656665802e-05
67,24,3.465384244918823e-05
67,25,3.563344478607178e-05
67,26,3.596973419189453e-05
67,27,3.642725944519043e-05
67,28,3.5987496376037597e-05
67,29,3.605115413665771e-05
67,30,3.6171138286590576e-05
67,31,3.709447383880615e-05
67,32,3.729093074798584e-05
67,33,3.682476282119751e-05
67,34,3.75327467918396e-05
67,35,3.8090527057647705e-05
67,36,3.7907838821411136e-05
67,37,3.78616452217102e-05
67,38,3.772503137588501e-05
67,39,3.845757246017456e-05
67,40,3.829437494277954e-05
67,41,3.8519561290740965e-05
67,42,3.923314809799194e-05
67,43,3.970432281494141e-05
67,44,3.955435752868652e-05
67,45,3.9300382137298584e-05
67,46,3.9319515228271486e-05
67,47,6.38500452041626e-05
67,48,3.970485925674438e-05
67,49,4.07753586769104e-05
67,50,4.0209054946899414e-05
68,1,1.0709524154663085e-05
68,2,1.3787150382995606e-05
68,3,1.6863167285919188e-05
68,4,1.945406198501587e-05
68,5,2.2388994693756104e-05
68,6,2.5876879692077636e-05
68,7,2.8473436832427978e-05
68,8,3.0669808387756346e-05
68,9,3.1580090522766115e-05
68,10,3.223192691802978e-05
68,11,3.3020615577697756e-05
68,12,3.267645835876465e-05
68,13,3.276652097702026e-05
68,14,3.323239088058472e-05
68,15,3.305482864379883e-05
68,16,3.37984561920166e-05
68,17,3.4028947353363034e-05
68,18,3.390282392501831e-05
68,19,3.4833073616027835e-05
68,20,3.413927555084228e-05
68,21,3.5071074962615966e-05
68,22,3.503680229187012e-05
68,23,3.491181135177612e-05
68,24,3.488647937774658e-05
68,25,3.5313427448272706e-05
68,26,3.6057889461517335e-05
68,27,3.635573387145996e-05
68,28,3.645533323287964e-05
68,29,6.037640571594238e-05
68,30,3.659600019454956e-05
68,31,3.6499321460723875e-05
68,32,3.7078022956848146e-05
68,33,3.7363708019256594e-05
68,34,3.752368688583374e-05
68,35,3.787696361541748e-05
68,36,3.795236349105835e-05
68,37,3.773576021194458e-05
68,38,3.7864208221435545e-05
68,39,3.8901984691619875e-05
68,40,3.877049684524536e-05
68,41,3.9056062698364255e-05
68,42,3.911703824996948e-05
68,43,3.964382410049439e-05
68,44,3.947734832763672e-05
68,45,3.927350044250488e-05
68,46,3.989732265472412e-05
68,47,3.982424736022949e-05
68,48,3.987741470336914e-05
68,49,4.01952862739563e-05
68,50,4.081964492797852e-05
69,1,1.1017680168151856e-05
69,2,1.30615234375e-05
69,3,1.6432464122772215e-05
69,4,1.904350519180298e-05
69,5,2.192962169647217e-05
69,6,2.4754226207733155e-05
69,7,2.7785420417785643e-05
69,8,3.0103683471679686e-05
69,9,3.155982494354248e-05
69,10,3.20894718170166e-05
69,11,3.288781642913818e-05
69,12,3.272300958633423e-05
69,13,3.326320648193359e-05
69,14,3.322356939315796e-05
69,15,5.723041296005249e-05
69,16,3.322738409042358e-05
69,17,3.357106447219849e-05
69,18,3.4447431564331056e-05
69,19,3.501981496810913e-05
69,20,3.4084975719451904e-05
69,21,3.431665897369385e-05
69,22,3.493177890777588e-05
69,23,3.566527366638184e-05
69,24,3.5374045372009274e-05
69,25,3.546798229217529e-05
69,26,3.564238548278809e-05
69,27,3.6034107208251954e-05
69,28,3.579002618789673e-05
69,29,3.686541318893433e-05
69,30,3.6400854587554934e-05
69,31,3.723412752151489e-05
69,32,3.7440955638885496e-05
69,33,3.750765323638916e-05
69,34,3.7800490856170655e-05
69,35,3.783655166625977e-05
69,36,3.776127099990845e-05
69,37,3.845089673995972e-05
69,38,3.81854772567749e-05
69,39,3.9064764976501466e-05
69,40,6.232839822769164e-05
69,41,3.88028621673584e-05
69,42,3.920590877532959e-05
69,43,3.968632221221924e-05
69,44,3.9053916931152344e-05
69,45,3.940224647521972e-05
69,46,3.995174169540405e-05
69,47,4.026836156845093e-05
69,48,3.991419076919556e-05
69,49,4.061722755432129e-05
69,50,4.0182948112487794e-05
70,1,1.1429309844970704e-05
70,2,1.3655245304107667e-05
70,3,1.6612231731414795e-05
70,4,1.9215047359466553e-05
70,5,2.2004663944244386e-05
70,6,2.4752557277679443e-05
70,7,2.7408957481384278e-05
70,8,2.9877424240112304e-05
70,9,3.161817789077759e-05
70,10,3.206402063369751e-05
70,11,3.2145023345947264e-05
70,12,3.2586693763732913e-05
70,13,3.314399719238281e-05
70,14,3.279048204421997e-05
70,15,3.3230841159820554e-05
70,16,3.381413221359253e-05
70,17,3.364616632461548e-05
70,18,3.444474935531616e-05
70,19,3.425723314285278e-05
70,20,3.4328222274780274e-05
70,21,3.4702718257904055e-05
70,22,3.463059663772583e-05
70,23,5.9368789196014405e-05
70,24,3.524291515350342e-05
70,25,3.568136692047119e-05
70,26,3.586256504058838e-05
70,27,3.58889102935791e-05
70,28,3.556656837463379e-05
70,29,3.6104142665863036e-05
70,30,3.66176962852478e-05
70,31,3.7101566791534425e-05
70,32,3.664267063140869e-05
70,33,3.733193874359131e-05
70,34,3.7552058696746826e-05
70,35,3.8073599338531494e-05
70,36,3.8101017475128176e-05
70,37,3.7866711616516113e-05
70,38,3.825134038925171e-05
70,39,3.909832239151001e-05
70,40,3.840011358261108e-05
70,41,3.885072469711304e-05
70,42,3.9310455322265624e-05
70,43,3.9779305458068846e-05
70,44,3.906679153442383e-05
70,45,3.952986001968384e-05
70,46,4.002320766448974e-05
70,47,3.982186317443848e-05
70,48,4.0406405925750735e-05
70,49,6.483691930770873e-05
70,50,4.0722370147705076e-05
71,1,1.0658979415893555e-05
71,2,1.3447761535644532e-05
71,3,1.6589224338531496e-05
71,4,1.9103527069091798e-05
71,5,2.2251486778259276e-05
71,6,2.5613367557525635e-05
71,7,2.858048677444458e-05
71,8,3.0362069606781007e-05
71,9,3.156143426895142e-05
71,10,3.23176383972168e-05
71,11,3.270792961120606e-05
71,12,3.2632291316986086e-05
71,13,3.2784700393676755e-05
71,14,3.293091058731079e-05
71,15,3.328460454940796e-05
71,16,3.3155262470245364e-05
71,17,3.426706790924072e-05
71,18,3.439241647720337e-05
71,19,3.4392476081848144e-05
71,20,3.4440755844116214e-05
71,21,3.509896993637085e-05
71,22,3.50879430770874e-05
71,23,3.4945011138916014e-05
71,24,3.5439074039459226e-05
71,25,3.522074222564697e-05
71,26,3.595912456512451e-05
71,27,3.6250650882720944e-05
71,28,3.5766363143920895e-05
71,29,3.6784708499908446e-05
71,30,3.680115938186646e-05
71,31,3.640872240066528e-05
71,32,6.171852350234985e-05
71,33,3.729766607284546e-05
71,34,3.698968887329101e-05
71,35,3.725463151931763e-05
71,36,3.783029317855835e-05
71,37,3.790026903152466e-05
71,38,3.8592517375946046e-05
71,39,3.891777992248535e-05
71,40,3.831326961517334e-05
71,41,3.9014816284179684e-05
71,42,3.928893804550171e-05
71,43,3.9641201496124265e-05
71,44,3.949230909347534e-05
71,45,3.932678699493408e-05
71,46,4.0197014808654785e-05
71,47,3.9903879165649414e-05
71,48,3.9806127548217774e-05
71,49,4.0861725807189944e-05
71,50,4.045277833938598e-05
72,1,1.1210918426513672e-05
72,2,1.3279259204864501e-05
72,3,1.629763841629028e-05
72,4,1.893728971481323e-05
72,5,2.191120386123657e-05
72,6,2.4536669254302977e-05
72,7,2.736407518386841e-05
72,8,2.9501199722290038e-05
72,9,3.131461143493652e-05
72,10,3.1810343265533445e-05
72,11,3.245216608047485e-05
72,12,3.258746862411499e-05
72,13,3.326970338821411e-05
72,14,3.3282577991485596e-05
72,15,5.833733081817627e-05
72,16,3.377503156661987e-05
72,17,3.4200549125671385e-05
72,18,3.448760509490967e-05
72,19,3.42513918876648e-05
72,20,3.410106897354126e-05
72,21,3.493523597717285e-05
72,22,3.442138433456421e-05
72,23,3.48774790763855e-05
72,24,3.5421252250671386e-05
72,25,3.5867393016815185e-05
72,26,3.587490320205688e-05
72,27,3.625363111495972e-05
72,28,3.586822748184204e-05
72,29,3.674143552780151e-05
72,30,3.685086965560913e-05
72,31,3.651559352874756e-05
72,32,3.660547733306885e-05
72,33,3.6830246448516845e-05
72,34,3.7700891494750974e-05
72,35,3.7469208240509034e-05
72,36,3.7530601024627685e-05
72,37,3.790497779846192e-05
72,38,3.817969560623169e-05
72,39,3.9080560207366944e-05
